@relation freqclass
@ATTRIBUTE id INTEGER
@ATTRIBUTE a1 REAL
@ATTRIBUTE a2 REAL
@ATTRIBUTE a3 REAL
@ATTRIBUTE a4 REAL
@ATTRIBUTE a5 REAL
@ATTRIBUTE a6 REAL
@ATTRIBUTE a7 REAL
@ATTRIBUTE a8 REAL
@ATTRIBUTE a9 REAL
@ATTRIBUTE a10 REAL
@ATTRIBUTE a11 REAL
@ATTRIBUTE a12 REAL
@ATTRIBUTE a13 REAL
@ATTRIBUTE a14 REAL
@ATTRIBUTE a15 REAL
@ATTRIBUTE a16 REAL
@ATTRIBUTE a17 REAL
@ATTRIBUTE a18 REAL
@ATTRIBUTE a19 REAL
@ATTRIBUTE a20 REAL
@ATTRIBUTE a21 REAL
@ATTRIBUTE a22 REAL
@ATTRIBUTE a23 REAL
@ATTRIBUTE a24 REAL
@ATTRIBUTE a25 REAL
@ATTRIBUTE a26 REAL
@ATTRIBUTE a27 REAL
@ATTRIBUTE a28 REAL
@ATTRIBUTE a29 REAL
@ATTRIBUTE a30 REAL
@ATTRIBUTE a31 REAL
@ATTRIBUTE a32 REAL
@ATTRIBUTE a33 REAL
@ATTRIBUTE a34 REAL
@ATTRIBUTE a35 REAL
@ATTRIBUTE a36 REAL
@ATTRIBUTE a37 REAL
@ATTRIBUTE a38 REAL
@ATTRIBUTE a39 REAL
@ATTRIBUTE a40 REAL
@ATTRIBUTE a41 REAL
@ATTRIBUTE a42 REAL
@ATTRIBUTE a43 REAL
@ATTRIBUTE a44 REAL
@ATTRIBUTE a45 REAL
@ATTRIBUTE a46 REAL
@ATTRIBUTE a47 REAL
@ATTRIBUTE a48 REAL
@ATTRIBUTE a49 REAL
@ATTRIBUTE a50 REAL
@ATTRIBUTE r {0,1}
@DATA
31100208, 0.00825, 0.00528, 0.00172, 0.00825, 0.00330, 0.00000, 0.00330, 0.00330, 0.00172, 0.00172, 0.00000, 0.00172, 0.00172, 0.00330, 0.00330, 0.00528, 0.00825, 0.00825, 0.00330, 0.00172, 0.00000, 0.00528, 0.00528, 0.00330, 0.00172, 0.00172, 0.00825, 0.00172, 0.00330, 0.00000, 0.00825, 0.00172, 0.00172, 0.00172, 0.00172, 0.00172, 0.00528, 0.00172, 0.00330, 0.00172, 0.00172, 0.00172, 0.00172, 0.00330, 0.00330, 0.00172, 0.00330, 0.00172, 0.00172, 0.00172, 0
31100209, 0.00000, 0.00413, 0.00103, 0.00000, 0.00103, 0.00413, 0.01063, 0.00413, 0.00413, 0.00413, 0.00103, 0.01063, 0.00103, 0.00103, 0.00413, 0.01063, 0.00103, 0.00103, 0.00103, 0.00000, 0.00000, 0.00103, 0.00103, 0.00103, 0.00103, 0.00103, 0.00103, 0.00103, 0.00103, 0.00413, 0.01063, 0.00103, 0.01063, 0.00103, 0.00103, 0.00103, 0.01063, 0.00103, 0.00103, 0.00000, 0.00103, 0.01063, 0.00103, 0.00413, 0.00413, 0.00103, 0.00103, 0.00103, 0.00000, 0.00103, 0
3110021, 0.00326, 0.00000, 0.00000, 0.00382, 0.00000, 0.00382, 0.00089, 0.00089, 0.00326, 0.00382, 0.00382, 0.00089, 0.00163, 0.00326, 0.00163, 0.00000, 0.00089, 0.00326, 0.00326, 0.00326, 0.00089, 0.00089, 0.00089, 0.00326, 0.00089, 0.00089, 0.00089, 0.00382, 0.00089, 0.00163, 0.00163, 0.00382, 0.00382, 0.00089, 0.00089, 0.00326, 0.00089, 0.00382, 0.00326, 0.00089, 0.00089, 0.00326, 0.00089, 0.00163, 0.00089, 0.00089, 0.00089, 0.00089, 0.00089, 0.00089, 0
31100210, 0.00147, 0.00265, 0.00847, 0.00147, 0.00000, 0.00147, 0.00147, 0.00571, 0.00147, 0.00265, 0.00265, 0.00265, 0.00265, 0.00571, 0.00265, 0.00265, 0.00147, 0.00147, 0.00147, 0.00147, 0.00000, 0.00147, 0.00147, 0.00265, 0.00147, 0.00147, 0.00147, 0.00147, 0.01587, 0.00265, 0.00847, 0.00571, 0.00571, 0.01587, 0.00265, 0.00147, 0.00147, 0.00147, 0.00265, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00265, 0.00847, 0.00147, 0.00571, 0.00147, 0
31100211, 0.00060, 0.01315, 0.00313, 0.00479, 0.00479, 0.00060, 0.00060, 0.00313, 0.00060, 0.01315, 0.00060, 0.00060, 0.00313, 0.00060, 0.00313, 0.00060, 0.00479, 0.00000, 0.00060, 0.00479, 0.00000, 0.00060, 0.00060, 0.01315, 0.00060, 0.00060, 0.00060, 0.00479, 0.00060, 0.01315, 0.00060, 0.00313, 0.00000, 0.00313, 0.00060, 0.00479, 0.00060, 0.01315, 0.00479, 0.00479, 0.00060, 0.00060, 0.00060, 0.00060, 0.00479, 0.00313, 0.00479, 0.00479, 0.00479, 0.00060, 0
31100212, 0.00149, 0.00304, 0.00558, 0.00149, 0.00304, 0.00833, 0.00833, 0.00304, 0.00149, 0.00149, 0.00326, 0.00304, 0.00558, 0.00558, 0.00558, 0.00304, 0.00304, 0.00304, 0.00149, 0.00149, 0.00833, 0.00304, 0.00149, 0.00326, 0.00149, 0.00149, 0.00326, 0.00833, 0.00149, 0.00304, 0.00149, 0.00149, 0.00149, 0.00149, 0.00304, 0.00149, 0.00149, 0.00149, 0.00558, 0.00000, 0.00149, 0.00558, 0.00149, 0.00149, 0.00304, 0.00558, 0.00326, 0.00304, 0.00833, 0.00149, 0
31100213, 0.00300, 0.00211, 0.00300, 0.00211, 0.00211, 0.01685, 0.00300, 0.00300, 0.00300, 0.00300, 0.00211, 0.00211, 0.00936, 0.00211, 0.00936, 0.00211, 0.00300, 0.00211, 0.00000, 0.00300, 0.00936, 0.00211, 0.00211, 0.00211, 0.00300, 0.00211, 0.00211, 0.00211, 0.00211, 0.00300, 0.00211, 0.00300, 0.00211, 0.00211, 0.00300, 0.00211, 0.00211, 0.00211, 0.01685, 0.00000, 0.00211, 0.00300, 0.00211, 0.00300, 0.00300, 0.00211, 0.00211, 0.00211, 0.00211, 0.00211, 0
31100214, 0.00000, 0.00316, 0.00271, 0.00201, 0.00271, 0.01266, 0.00271, 0.01582, 0.00316, 0.01266, 0.00316, 0.00271, 0.00316, 0.00316, 0.01582, 0.00316, 0.00201, 0.00271, 0.00271, 0.00201, 0.00000, 0.00316, 0.00201, 0.00201, 0.00201, 0.00201, 0.00201, 0.00316, 0.00201, 0.00316, 0.00201, 0.00316, 0.00316, 0.00201, 0.00316, 0.00271, 0.00201, 0.00201, 0.00316, 0.00000, 0.00201, 0.00316, 0.00201, 0.00201, 0.00201, 0.00201, 0.00201, 0.00201, 0.00201, 0.00201, 0
31100215, 0.00105, 0.00791, 0.01582, 0.00285, 0.00285, 0.00506, 0.00105, 0.00285, 0.00105, 0.00285, 0.00105, 0.00105, 0.00285, 0.00105, 0.01899, 0.00105, 0.00506, 0.00105, 0.00791, 0.00285, 0.00506, 0.00105, 0.00506, 0.00105, 0.00285, 0.00285, 0.00285, 0.00105, 0.00105, 0.00105, 0.00285, 0.00285, 0.00285, 0.00285, 0.00285, 0.00105, 0.00285, 0.01582, 0.00105, 0.00000, 0.00285, 0.01582, 0.00285, 0.00105, 0.00506, 0.00105, 0.00285, 0.00105, 0.00285, 0.00285, 0
31100216, 0.00219, 0.00570, 0.00570, 0.00219, 0.00203, 0.00219, 0.00219, 0.00203, 0.00203, 0.00760, 0.00203, 0.00219, 0.00203, 0.00203, 0.00000, 0.00760, 0.00203, 0.00203, 0.00203, 0.00219, 0.00000, 0.00219, 0.00219, 0.00203, 0.00219, 0.00219, 0.00219, 0.00570, 0.00203, 0.00219, 0.00219, 0.00570, 0.00203, 0.00219, 0.00219, 0.00219, 0.00219, 0.00219, 0.00203, 0.00000, 0.00219, 0.00203, 0.00219, 0.00219, 0.00219, 0.00219, 0.00219, 0.00219, 0.00203, 0.00219, 0
31100217, 0.00169, 0.01511, 0.00302, 0.00169, 0.01511, 0.00129, 0.00169, 0.00129, 0.00169, 0.00000, 0.00169, 0.00129, 0.00129, 0.00169, 0.01511, 0.00604, 0.00169, 0.00129, 0.00129, 0.00129, 0.00604, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00129, 0.00169, 0.00169, 0.00129, 0.00129, 0.00302, 0.00129, 0.00129, 0.00129, 0.00169, 0.00169, 0.00169, 0.00604, 0.00169, 0.00129, 0.00169, 0.00169, 0.00169, 0.00169, 0.03625, 0.00169, 0.00302, 0.00169, 0
31100218, 0.00184, 0.00184, 0.00844, 0.00429, 0.00429, 0.00429, 0.00184, 0.00184, 0.00429, 0.00844, 0.00429, 0.00184, 0.00844, 0.00184, 0.00184, 0.00429, 0.00184, 0.00844, 0.00429, 0.00429, 0.01608, 0.00184, 0.00844, 0.00844, 0.00184, 0.00184, 0.00184, 0.00429, 0.00000, 0.00184, 0.00184, 0.00184, 0.00184, 0.00429, 0.00184, 0.00184, 0.00184, 0.00184, 0.00184, 0.00184, 0.00184, 0.00429, 0.00184, 0.00184, 0.00844, 0.00429, 0.00844, 0.00184, 0.00184, 0.00184, 0
31100219, 0.00603, 0.00000, 0.00603, 0.00503, 0.00538, 0.00503, 0.00538, 0.00073, 0.00073, 0.00419, 0.00073, 0.00073, 0.00503, 0.00538, 0.00000, 0.00073, 0.00603, 0.00073, 0.00538, 0.00073, 0.02261, 0.00603, 0.00073, 0.00538, 0.00073, 0.00073, 0.00073, 0.00538, 0.00419, 0.00503, 0.00073, 0.00073, 0.00073, 0.02010, 0.00603, 0.00073, 0.00073, 0.00538, 0.00503, 0.00419, 0.00073, 0.00073, 0.00073, 0.00073, 0.00073, 0.00073, 0.00503, 0.00503, 0.00073, 0.00073, 0
3110022, 0.00307, 0.00000, 0.00307, 0.00252, 0.00121, 0.00121, 0.00252, 0.00252, 0.00121, 0.00252, 0.00252, 0.00252, 0.00409, 0.00307, 0.00121, 0.00252, 0.00121, 0.00252, 0.00121, 0.00409, 0.00121, 0.00121, 0.00409, 0.00307, 0.00252, 0.00121, 0.00252, 0.00511, 0.00121, 0.00252, 0.00121, 0.00121, 0.00121, 0.00121, 0.00511, 0.00252, 0.00307, 0.00121, 0.00307, 0.00121, 0.00121, 0.00409, 0.00307, 0.00121, 0.00252, 0.00121, 0.00121, 0.00121, 0.00307, 0.00121, 0
31100220, 0.00050, 0.00050, 0.00366, 0.00050, 0.00650, 0.00050, 0.00488, 0.00050, 0.00488, 0.00366, 0.00366, 0.00050, 0.00488, 0.00488, 0.00000, 0.00000, 0.00050, 0.00488, 0.00050, 0.00050, 0.00854, 0.00650, 0.00050, 0.00854, 0.00050, 0.00050, 0.00050, 0.00050, 0.00050, 0.00050, 0.00366, 0.00366, 0.00050, 0.00000, 0.00488, 0.00050, 0.00050, 0.00050, 0.00650, 0.00000, 0.00050, 0.00050, 0.00050, 0.00050, 0.00050, 0.00050, 0.00366, 0.00050, 0.00050, 0.00050, 0
31100221, 0.00000, 0.00634, 0.00165, 0.00165, 0.00117, 0.00165, 0.00117, 0.00117, 0.00165, 0.00165, 0.00165, 0.00634, 0.00117, 0.00117, 0.00000, 0.00117, 0.00165, 0.00117, 0.00165, 0.00165, 0.00000, 0.00165, 0.00165, 0.00117, 0.00165, 0.00165, 0.00165, 0.00165, 0.00165, 0.00000, 0.00117, 0.00117, 0.00165, 0.00165, 0.00117, 0.00165, 0.00165, 0.00165, 0.00165, 0.00634, 0.00165, 0.00165, 0.00165, 0.00165, 0.00117, 0.00165, 0.00165, 0.00117, 0.00165, 0.00165, 0
31100222, 0.00230, 0.00698, 0.00230, 0.00230, 0.00230, 0.00230, 0.00447, 0.00230, 0.00230, 0.00447, 0.00599, 0.00230, 0.00599, 0.00297, 0.00000, 0.00230, 0.00297, 0.00297, 0.00297, 0.00599, 0.00000, 0.00698, 0.00297, 0.00447, 0.00599, 0.00297, 0.00297, 0.00599, 0.00297, 0.00447, 0.00297, 0.00230, 0.00447, 0.00230, 0.00599, 0.00230, 0.00230, 0.00297, 0.00599, 0.00000, 0.00297, 0.00230, 0.00297, 0.00297, 0.00297, 0.00230, 0.00230, 0.00297, 0.00230, 0.00297, 0
31100223, 0.00386, 0.00386, 0.00000, 0.00000, 0.00298, 0.00386, 0.00298, 0.00112, 0.00112, 0.00000, 0.00386, 0.00112, 0.00112, 0.00112, 0.00298, 0.00386, 0.00298, 0.00298, 0.00112, 0.00112, 0.00000, 0.00112, 0.00386, 0.00298, 0.00112, 0.00112, 0.00112, 0.00112, 0.00386, 0.00112, 0.00112, 0.00386, 0.00112, 0.00112, 0.00112, 0.00298, 0.00112, 0.00112, 0.00386, 0.00000, 0.00112, 0.00386, 0.00112, 0.00298, 0.00386, 0.00112, 0.00112, 0.00112, 0.00112, 0.00112, 0
31100224, 0.00074, 0.00337, 0.00270, 0.00074, 0.00647, 0.00074, 0.00074, 0.00074, 0.00337, 0.02695, 0.00074, 0.00337, 0.00337, 0.00337, 0.00270, 0.00074, 0.00074, 0.00647, 0.00074, 0.00074, 0.00000, 0.00074, 0.00647, 0.00270, 0.00074, 0.00074, 0.00074, 0.00337, 0.00337, 0.00270, 0.00074, 0.00647, 0.00074, 0.00074, 0.00337, 0.00074, 0.00074, 0.00074, 0.00000, 0.00000, 0.00074, 0.00074, 0.00074, 0.00074, 0.00074, 0.00074, 0.00647, 0.00074, 0.00074, 0.00074, 0
31100225, 0.00169, 0.00000, 0.00169, 0.00000, 0.00000, 0.01880, 0.00169, 0.00169, 0.00169, 0.00301, 0.00000, 0.00169, 0.00000, 0.00000, 0.00301, 0.00000, 0.00169, 0.00169, 0.00169, 0.00000, 0.00000, 0.00301, 0.00000, 0.00000, 0.00169, 0.00169, 0.00169, 0.00000, 0.00301, 0.00169, 0.00169, 0.00169, 0.00169, 0.00000, 0.00169, 0.00169, 0.00169, 0.00169, 0.00000, 0.00301, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00000, 0.00169, 0.00169, 0.00169, 0
31100226, 0.00173, 0.01826, 0.00173, 0.00173, 0.00415, 0.00548, 0.00173, 0.00173, 0.00548, 0.00000, 0.00173, 0.00173, 0.00415, 0.00173, 0.00173, 0.00173, 0.00173, 0.00415, 0.00173, 0.00173, 0.00000, 0.01826, 0.00173, 0.00548, 0.00173, 0.00173, 0.00173, 0.00415, 0.00173, 0.00415, 0.00415, 0.00173, 0.00415, 0.00000, 0.00415, 0.00415, 0.00173, 0.00173, 0.00173, 0.00415, 0.00173, 0.00173, 0.00173, 0.00548, 0.00173, 0.00415, 0.00548, 0.00173, 0.00173, 0.00173, 0
31100227, 0.00302, 0.00725, 0.00435, 0.00155, 0.00435, 0.00302, 0.00302, 0.00302, 0.00155, 0.00000, 0.00155, 0.00302, 0.00725, 0.00155, 0.00155, 0.00155, 0.00155, 0.00155, 0.00155, 0.00155, 0.00000, 0.00302, 0.00155, 0.00435, 0.00155, 0.00155, 0.00155, 0.00155, 0.00155, 0.00155, 0.00155, 0.00435, 0.00302, 0.00302, 0.00155, 0.00155, 0.00302, 0.00155, 0.00155, 0.00000, 0.00155, 0.00302, 0.00155, 0.00302, 0.00155, 0.00435, 0.00302, 0.00155, 0.00155, 0.00155, 0
31100228, 0.00870, 0.00105, 0.00870, 0.00105, 0.00559, 0.00105, 0.00105, 0.00000, 0.00105, 0.00580, 0.00105, 0.00559, 0.00105, 0.00870, 0.00105, 0.00105, 0.00870, 0.00105, 0.00559, 0.00105, 0.00000, 0.00105, 0.00870, 0.00559, 0.00105, 0.00105, 0.00105, 0.00559, 0.00105, 0.00559, 0.00105, 0.00559, 0.00000, 0.00580, 0.00870, 0.00105, 0.00105, 0.00105, 0.00105, 0.04348, 0.00105, 0.00105, 0.00105, 0.00105, 0.00105, 0.00105, 0.00580, 0.00105, 0.00870, 0.00105, 0
31100229, 0.02459, 0.00000, 0.00182, 0.00273, 0.00351, 0.00273, 0.00273, 0.00273, 0.00182, 0.00182, 0.00729, 0.00182, 0.00351, 0.00000, 0.00182, 0.00273, 0.00182, 0.00351, 0.00351, 0.00273, 0.02732, 0.00729, 0.00351, 0.00351, 0.00182, 0.00182, 0.00273, 0.00273, 0.00351, 0.00729, 0.00182, 0.00182, 0.00273, 0.00273, 0.00182, 0.00182, 0.00182, 0.00182, 0.00273, 0.00000, 0.00182, 0.00182, 0.00182, 0.00182, 0.00182, 0.00273, 0.00273, 0.00182, 0.00273, 0.00182, 0
3110023, 0.00311, 0.00204, 0.00204, 0.00204, 0.00153, 0.00153, 0.00153, 0.00000, 0.00153, 0.00153, 0.00311, 0.00153, 0.00153, 0.00311, 0.00153, 0.00204, 0.00000, 0.00311, 0.00000, 0.00311, 0.00153, 0.00204, 0.00311, 0.00204, 0.00311, 0.00153, 0.00153, 0.00311, 0.00153, 0.00311, 0.00153, 0.00311, 0.00153, 0.00153, 0.00153, 0.00153, 0.00204, 0.00153, 0.00153, 0.00153, 0.00153, 0.00311, 0.00153, 0.00153, 0.00204, 0.00311, 0.00311, 0.00311, 0.00153, 0.00153, 0
31100230, 0.00760, 0.00760, 0.00484, 0.00484, 0.00167, 0.00167, 0.00167, 0.00760, 0.00484, 0.00484, 0.00000, 0.00484, 0.00167, 0.00167, 0.00652, 0.00167, 0.00167, 0.00484, 0.00000, 0.00167, 0.00000, 0.00484, 0.00652, 0.00484, 0.00167, 0.00167, 0.00167, 0.00484, 0.00652, 0.00167, 0.00484, 0.00167, 0.00167, 0.00652, 0.00167, 0.00652, 0.00167, 0.00167, 0.00652, 0.00760, 0.00167, 0.00167, 0.00167, 0.00167, 0.00167, 0.00484, 0.00652, 0.00167, 0.00167, 0.00167, 0
31100231, 0.00524, 0.00000, 0.00168, 0.00168, 0.00350, 0.00524, 0.00168, 0.00524, 0.00168, 0.01748, 0.00524, 0.00524, 0.00932, 0.00350, 0.00350, 0.01748, 0.00350, 0.00168, 0.00168, 0.00168, 0.00000, 0.00168, 0.00168, 0.00168, 0.00168, 0.00168, 0.00168, 0.00350, 0.00524, 0.00350, 0.00350, 0.00350, 0.00932, 0.00350, 0.00168, 0.00168, 0.00168, 0.00168, 0.00168, 0.00932, 0.00168, 0.00350, 0.00168, 0.00168, 0.00168, 0.00168, 0.00350, 0.00168, 0.00350, 0.00168, 0
31100232, 0.00973, 0.00155, 0.00138, 0.00155, 0.00155, 0.00973, 0.00155, 0.00138, 0.00138, 0.00155, 0.00138, 0.00973, 0.00155, 0.00155, 0.00155, 0.01347, 0.00138, 0.00138, 0.00973, 0.00973, 0.00000, 0.00155, 0.00138, 0.00155, 0.00138, 0.00138, 0.00138, 0.00973, 0.00155, 0.00155, 0.00138, 0.00973, 0.00842, 0.00842, 0.00138, 0.00138, 0.00138, 0.00138, 0.00973, 0.00000, 0.00138, 0.00138, 0.00138, 0.00973, 0.00138, 0.01347, 0.00155, 0.00138, 0.00138, 0.00138, 0
31100233, 0.00000, 0.00408, 0.02286, 0.00178, 0.00178, 0.00190, 0.00178, 0.00152, 0.00408, 0.00178, 0.00408, 0.00190, 0.00178, 0.00000, 0.02286, 0.00178, 0.00178, 0.00190, 0.00190, 0.00152, 0.00000, 0.00178, 0.00408, 0.00000, 0.00178, 0.00190, 0.00190, 0.00178, 0.00152, 0.00178, 0.00408, 0.00190, 0.00408, 0.01905, 0.00190, 0.00152, 0.00152, 0.00190, 0.00178, 0.00000, 0.00190, 0.00190, 0.00190, 0.00190, 0.00178, 0.00178, 0.00178, 0.00190, 0.00408, 0.00190, 0
31100234, 0.01185, 0.01659, 0.00622, 0.00135, 0.00271, 0.00237, 0.00271, 0.00000, 0.00237, 0.00237, 0.00237, 0.00135, 0.00622, 0.00237, 0.00135, 0.00135, 0.00135, 0.00622, 0.00622, 0.00622, 0.00000, 0.00237, 0.00271, 0.00237, 0.01422, 0.00271, 0.00622, 0.00135, 0.00135, 0.00237, 0.00271, 0.00271, 0.00271, 0.00237, 0.00237, 0.00237, 0.00237, 0.00271, 0.00271, 0.00622, 0.00271, 0.00271, 0.00271, 0.00271, 0.00237, 0.00237, 0.00237, 0.00237, 0.00622, 0.00271, 0
31100235, 0.00633, 0.00000, 0.00198, 0.00198, 0.00413, 0.00413, 0.00198, 0.00413, 0.00275, 0.00000, 0.00198, 0.00413, 0.00275, 0.00413, 0.00275, 0.00198, 0.00633, 0.00275, 0.00198, 0.00198, 0.00000, 0.00275, 0.00275, 0.00275, 0.00633, 0.00198, 0.00413, 0.00633, 0.00275, 0.00198, 0.00275, 0.00633, 0.00198, 0.00413, 0.00275, 0.00275, 0.00275, 0.00198, 0.00198, 0.00000, 0.00198, 0.00198, 0.00198, 0.00275, 0.00633, 0.00198, 0.00275, 0.00633, 0.00633, 0.00198, 0
31100236, 0.00169, 0.00186, 0.00169, 0.00169, 0.00169, 0.00169, 0.00265, 0.00000, 0.00265, 0.00265, 0.00169, 0.00186, 0.02481, 0.00169, 0.00265, 0.00169, 0.00186, 0.00265, 0.00496, 0.00186, 0.00000, 0.00265, 0.00186, 0.00186, 0.00186, 0.00169, 0.00169, 0.00169, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00169, 0.00169, 0.00265, 0.00186, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00265, 0.00496, 0.00169, 0.00169, 0.00265, 0.00265, 0.00169, 0
31100237, 0.00141, 0.00000, 0.00141, 0.00141, 0.00353, 0.00212, 0.00254, 0.00494, 0.00353, 0.00212, 0.01059, 0.00254, 0.00353, 0.00353, 0.00141, 0.00212, 0.00353, 0.00141, 0.00254, 0.00254, 0.00494, 0.00212, 0.00254, 0.00353, 0.00494, 0.00141, 0.00141, 0.00254, 0.00353, 0.00141, 0.00353, 0.00141, 0.00141, 0.00353, 0.00254, 0.03814, 0.00254, 0.00353, 0.00141, 0.00141, 0.00141, 0.00254, 0.00141, 0.00141, 0.00254, 0.00141, 0.00353, 0.00141, 0.00353, 0.00141, 0
31100238, 0.00182, 0.00185, 0.00000, 0.00182, 0.00182, 0.01852, 0.00182, 0.00185, 0.00182, 0.00185, 0.00182, 0.01852, 0.00475, 0.00182, 0.00475, 0.00182, 0.00185, 0.00182, 0.00475, 0.00185, 0.00000, 0.00475, 0.00182, 0.00475, 0.00185, 0.00182, 0.00475, 0.00475, 0.00182, 0.00475, 0.00475, 0.00475, 0.00182, 0.00182, 0.00185, 0.00182, 0.00000, 0.00185, 0.00182, 0.00475, 0.00182, 0.00475, 0.00182, 0.00185, 0.00185, 0.00182, 0.00182, 0.00475, 0.00182, 0.00182, 0
31100239, 0.00170, 0.00000, 0.00000, 0.00000, 0.00117, 0.00000, 0.02177, 0.00000, 0.00117, 0.00117, 0.00170, 0.00117, 0.00367, 0.00367, 0.00117, 0.00117, 0.00000, 0.00117, 0.00117, 0.00117, 0.00000, 0.00117, 0.00117, 0.00000, 0.00000, 0.00117, 0.02177, 0.00170, 0.00170, 0.00170, 0.00117, 0.00117, 0.00117, 0.00367, 0.00367, 0.00170, 0.02177, 0.00170, 0.00170, 0.00170, 0.00117, 0.00117, 0.00117, 0.00170, 0.00170, 0.00170, 0.00367, 0.00117, 0.00117, 0.00117, 0
3110024, 0.00095, 0.00317, 0.00612, 0.00612, 0.00095, 0.00317, 0.00333, 0.00317, 0.00333, 0.00612, 0.00333, 0.00333, 0.00095, 0.00317, 0.00095, 0.00095, 0.00333, 0.00095, 0.00095, 0.00612, 0.00095, 0.00612, 0.00000, 0.00095, 0.00333, 0.00333, 0.00095, 0.00317, 0.00612, 0.00333, 0.00095, 0.00612, 0.00095, 0.00095, 0.00333, 0.00095, 0.00317, 0.00095, 0.00095, 0.00095, 0.00095, 0.00095, 0.00095, 0.00095, 0.00333, 0.00095, 0.00095, 0.00000, 0.00095, 0.00095, 0
31100240, 0.00126, 0.00197, 0.00000, 0.01399, 0.00126, 0.00215, 0.00146, 0.00215, 0.00197, 0.00126, 0.00126, 0.00215, 0.00146, 0.00197, 0.00126, 0.00197, 0.00146, 0.00197, 0.00215, 0.00126, 0.00000, 0.00146, 0.00215, 0.00215, 0.00146, 0.00126, 0.01399, 0.00126, 0.00215, 0.00215, 0.00215, 0.00197, 0.00197, 0.00126, 0.01399, 0.00197, 0.00146, 0.00126, 0.00126, 0.00126, 0.00126, 0.00215, 0.00126, 0.00126, 0.00215, 0.00126, 0.00215, 0.00215, 0.00126, 0.00126, 0
31100241, 0.00109, 0.00000, 0.00219, 0.00109, 0.00132, 0.00132, 0.01215, 0.00109, 0.00219, 0.00109, 0.00132, 0.00219, 0.00219, 0.00219, 0.00219, 0.00109, 0.00219, 0.00109, 0.00109, 0.00132, 0.00000, 0.00219, 0.00219, 0.00219, 0.01215, 0.00219, 0.00109, 0.00109, 0.00132, 0.00109, 0.00109, 0.00132, 0.00219, 0.00109, 0.00109, 0.00109, 0.01215, 0.00109, 0.00219, 0.01620, 0.00219, 0.01215, 0.00219, 0.00219, 0.00000, 0.00109, 0.00109, 0.00132, 0.00219, 0.00219, 0
31100242, 0.00235, 0.00000, 0.00530, 0.00235, 0.00000, 0.00235, 0.00235, 0.00000, 0.00000, 0.00235, 0.00530, 0.00224, 0.00235, 0.00224, 0.00224, 0.00235, 0.00235, 0.00235, 0.00224, 0.00000, 0.00000, 0.00000, 0.00000, 0.00235, 0.00224, 0.00224, 0.00224, 0.00235, 0.00235, 0.00000, 0.00235, 0.00000, 0.00224, 0.00224, 0.00000, 0.00000, 0.00224, 0.00235, 0.00224, 0.00000, 0.00224, 0.00224, 0.00224, 0.00235, 0.00224, 0.00235, 0.00235, 0.00224, 0.00235, 0.00224, 0
31100243, 0.00153, 0.00201, 0.00150, 0.00201, 0.00150, 0.00000, 0.00153, 0.00153, 0.00150, 0.00150, 0.00150, 0.00150, 0.00153, 0.00938, 0.00153, 0.00150, 0.00150, 0.00153, 0.00150, 0.00153, 0.00938, 0.00150, 0.00153, 0.00153, 0.00201, 0.00150, 0.00150, 0.00153, 0.00150, 0.00670, 0.03217, 0.00150, 0.00150, 0.00150, 0.00150, 0.02145, 0.00150, 0.00153, 0.00150, 0.00670, 0.00150, 0.00150, 0.00150, 0.00201, 0.00150, 0.00153, 0.00153, 0.00153, 0.00150, 0.00150, 0
31100244, 0.00169, 0.00169, 0.00000, 0.00169, 0.00000, 0.00814, 0.00301, 0.00000, 0.00301, 0.00814, 0.00301, 0.00169, 0.00301, 0.00814, 0.00301, 0.00169, 0.00814, 0.00000, 0.00169, 0.00814, 0.00000, 0.00169, 0.00000, 0.00301, 0.00169, 0.00169, 0.00301, 0.00169, 0.00301, 0.00301, 0.00169, 0.00169, 0.00169, 0.00301, 0.00301, 0.00169, 0.00169, 0.00169, 0.00169, 0.00814, 0.00169, 0.00169, 0.00169, 0.00169, 0.00301, 0.00169, 0.00169, 0.00169, 0.00301, 0.00169, 0
31100245, 0.00552, 0.05525, 0.00127, 0.00653, 0.00653, 0.00000, 0.00127, 0.00127, 0.00653, 0.00127, 0.00127, 0.00552, 0.00127, 0.00160, 0.00160, 0.00160, 0.00127, 0.00653, 0.00160, 0.00160, 0.00000, 0.00160, 0.00127, 0.00653, 0.00160, 0.00160, 0.00000, 0.00160, 0.00127, 0.00127, 0.00127, 0.00653, 0.00160, 0.00653, 0.00160, 0.00653, 0.00160, 0.00127, 0.00127, 0.00000, 0.00160, 0.00160, 0.00160, 0.00160, 0.00653, 0.00653, 0.00653, 0.00160, 0.00160, 0.00160, 0
