@relation freqclass
@ATTRIBUTE id INTEGER
@ATTRIBUTE a1 REAL
@ATTRIBUTE a2 REAL
@ATTRIBUTE a3 REAL
@ATTRIBUTE a4 REAL
@ATTRIBUTE a5 REAL
@ATTRIBUTE a6 REAL
@ATTRIBUTE a7 REAL
@ATTRIBUTE a8 REAL
@ATTRIBUTE a9 REAL
@ATTRIBUTE a10 REAL
@ATTRIBUTE a11 REAL
@ATTRIBUTE a12 REAL
@ATTRIBUTE a13 REAL
@ATTRIBUTE a14 REAL
@ATTRIBUTE a15 REAL
@ATTRIBUTE a16 REAL
@ATTRIBUTE a17 REAL
@ATTRIBUTE a18 REAL
@ATTRIBUTE a19 REAL
@ATTRIBUTE a20 REAL
@ATTRIBUTE a21 REAL
@ATTRIBUTE a22 REAL
@ATTRIBUTE a23 REAL
@ATTRIBUTE a24 REAL
@ATTRIBUTE a25 REAL
@ATTRIBUTE a26 REAL
@ATTRIBUTE a27 REAL
@ATTRIBUTE a28 REAL
@ATTRIBUTE a29 REAL
@ATTRIBUTE a30 REAL
@ATTRIBUTE a31 REAL
@ATTRIBUTE a32 REAL
@ATTRIBUTE a33 REAL
@ATTRIBUTE a34 REAL
@ATTRIBUTE a35 REAL
@ATTRIBUTE a36 REAL
@ATTRIBUTE a37 REAL
@ATTRIBUTE a38 REAL
@ATTRIBUTE a39 REAL
@ATTRIBUTE a40 REAL
@ATTRIBUTE a41 REAL
@ATTRIBUTE a42 REAL
@ATTRIBUTE a43 REAL
@ATTRIBUTE a44 REAL
@ATTRIBUTE a45 REAL
@ATTRIBUTE a46 REAL
@ATTRIBUTE a47 REAL
@ATTRIBUTE a48 REAL
@ATTRIBUTE a49 REAL
@ATTRIBUTE a50 REAL
@ATTRIBUTE r {0,1}
@DATA
31100195, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0.00198, 0
31100196, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0.00227, 0
31100197, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0
31100198, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0.00195, 0
31100199, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0.00138, 0
311002, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0.00122, 0
3110020, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0.00164, 0
31100200, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0
31100201, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0.00333, 0
31100202, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0.00147, 0
31100203, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0.00169, 0
31100204, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0.00175, 0
31100205, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0.00177, 0
31100206, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0.00265, 0
31100207, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0.00173, 0
31100208, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0.00372, 0
31100209, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0
3110021, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0.00125, 0
31100210, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0.00209, 0
31100211, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0.00295, 0
31100212, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0
31100213, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0.00275, 0
31100214, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0.00346, 0
31100215, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0.00417, 0
31100216, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0.00220, 0
31100217, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0.00364, 0
31100218, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0.00318, 0
31100219, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0.00274, 0
3110022, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0.00132, 0
31100220, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0.00339, 0
31100221, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0
31100222, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0.00207, 0
31100223, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0.00197, 0
31100224, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0.00230, 0
31100225, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0.00280, 0
31100226, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0.00254, 0
31100227, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0.00257, 0
31100228, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0
31100229, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0.00259, 0
3110023, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0.00214, 0
31100230, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0.00277, 0
31100231, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0.00262, 0
